Season_number,Week,home_team,away_team,result,home_lineup,away_lineup
1990,7,Wigan Athletic,Everton,L,RyoMiyaichi-MichaelEssien-KerimFrei-DimitarBerbatov-YounesKaboul-DavideSanton-ArmandTraore-KevinDavies-BrettEmerton-WayneRooneyPen.Scored-JamieCarragher,CarlosTevez-Coker-ScottSinclair-ChristopheBerra-JakeLivermore-VictorMoses-PeterOdemwingie-NikicaJelavicPen.Scored-ChrisMartin-AngelRangel-ZakWhitbread
1990,7,Norwich City,Sunderland,L,NemanjaVidic-GlenJohnson-EmmanuelAdebayor-MarcWilson-BarryBannan-DavidSilva-BillyJones-DavidN'Gog-NathanDyer-MartinKelly-WayneHennessey,ChicharitoPen.Scored-FrancisCoquelin-JodyCraddock-JoeRiley-JermainDefoe-NicolasAnelka-GabrielAgbonlahor-AaronRamseyOwn-AdelTaarabt-ShaneDuffy-DimitarBerbatovPen.Scored
1990,7,Swansea City,Fulham,W,MarcAlbrighton-DavidLuiz-FabriceMuamba-LiamRidgewell-DembaBa-DannyGrahamPen.Scored-ConorSammon-AntoineFortuné-StephenHunt-Rafael-Alex,GeorgeElokobi-NikicaJelavic-CraigBellamy-LeonBarnett-DanielAyala-AndreasWeimann-AaronRamsey-PauloFerreira-FrancoDiSanto-MichaelTurner-AdamBogdan
1990,8,Newcastle United,Tottenham Hotspur,W,ScottSinclairPen.Scored-DeclanRudd-PaddyKenny-ShaunDerry-JamesMcClean-LeonOsman-VictorAnichebe-DanielAggerOwn-LeeCattermole-BenWatsonPen.Scored-LeonBritton,RossBarkley-HeidarHelguson-HarisVuckic-JonnyHowson-StevenReid-TonyHibbert-WesBrown-AndyWilkinson-MatthewKilgallon-JohnO'Shea-DarrenBent
1990,8,Wolverhampton Wanderers,West Bromwich Albion,W,ChrisBairdOwn-KevinDoyle-RioFerdinand-MarcosAlonso-GabrielTamas-BenAmos-FrankLampardPen.Scored-JonnyEvans-ChrisEagles-AlexOxlade-DarronGibson,TimHoward-SalomonKalou-ChrisSmalling-JermainePennant-StephenKelly-WilliamGallas-MatthewConnolly-RubénRochina-AndersLindegaard-NigelReo-RichardDunne
1990,8,Manchester United,Manchester City,W,DannyMurphyPen.Scored-GlennWhelan-CharlieAdam-DannyGraham-PatrickvanAanholt-KieranGibbs-MichaelKightly-ScottDannOwn-LeightonBainesPen.Scored-BranislavIvanovic-JonFlanagan,AnthonyPilkington-MartinSkrtel-SimonMignolet-Fabio-ElliottWard-ZatKnight-JackColback-JohanDjourou-JamesMilner-MahamadouDiarra-NickyShorey
1990,8,Bolton Wanderers,Stoke City,L,JamesMcCarthy-LeroyLita-SholaAmeobi-GarryMonk-MartinOlsson-JoeAllen-NenadMilijas-PeterCrouch-SimonDavies-EricLichaj-JohnArneRiise,ChrisBrunt-MortenGamstPedersen-JoséEnrique-TayeTaiwo-AlejandroFaurlin-ChrisBaird-IvanKlasnic-RicardoFuller-MousaDembélé-StevenNzonzi-JaySpearing
1990,8,Arsenal,Aston Villa,D,FlorentMalouda-ShayGiven-KieranRichardson-MartinSkrtelOwn-SéamusColeman-JazzRichards-JordanHenderson-YakubuPen.Scored-SteveMorison-JonásGutiérrez-JonathanWoodgate,AndrewCrofts-WayneRoutledge-DamienDuff-DarrenBentPen.Scored-DavidGoodwillie-Marc-PepeReina-PhilJagielka-DidierDrogba-JackRodwell-WojciechSzczesny
1990,8,Queens Park Rangers,Blackburn Rovers,D,SteveGohouri-FernandoTorres-GaryCaldwell-DannyGuthrie-MarcusOlsson-AhmedElMohamady-LeonBest-ShaunWright-BradGuzan-KarlHenry-TheoWalcott,DavidFox-AndréSantos-ChrisHerd-JohnRuddy-JasonLowe-WesHoolahan-MichelVorm-RyanGiggs-Sandro-JamieO'Hara-AdamHenley
1990,8,Everton,Chelsea,L,TommySmith-JakeLivermore-BradFriedel-AngelRangel-ChristopheBerra-PabloZabaleta-AndyCarroll-SylvainDistin-ZakWhitbread-RyanBertrand-AnthonyModeste,MartonFülöp-RicardoGardner-TitusBramble-StephenWarnockOwn-JoeyBarton-WilsonPalacios-Gervinho-LucasLeiva-RadosavPetrovic-RonaldZubar-YoussoufMulumbu
1990,8,Sunderland,Liverpool,L,DavidDavis-GabrielAgbonlahor-DannyWelbeck-JamesMilnerPen.Scored-JoshMcEachran-JodyCraddock-AdelTaarabt-ShaneDuffy-AshleyCole-DimitarBerbatovPen.Scored-FrancisCoquelin,HugoRodallega-DannyGabbidonOwn-KeithAndrews-ÁkosBuzsáky-DorusdeVries-Piscu-AntolínAlcaraz-Phillips-SomenTchoyi-AdamHammill-KyleWalker
1990,8,Fulham,Wigan Athletic,D,BenFoster-SamHutchinson-MichaelTurner-NikicaJelavic-CraigGardner-AndrewSurman-DanielAyala-AdamBogdan-LeonBarnett-AndreasWeimann-DannyGrahamOwn,MarioBalotelliPen.Scored-BrettEmerton-DimitarBerbatov-MarkDavies-DavideSanton-YounesKaboul-AleksandarKolarov-JuanMata-KerimFrei-Ekotto-WayneRooneyPen.Scored
1990,8,Swansea City,Norwich City,W,PetrCech-DembaBa-DavidLuiz-ConorSammon-Rafael-Doni-DjibrilCissé-MarcAlbrighton-MichaelDawson-StephenHunt-WayneBridge,CiaranClark-SteveSidwell-MíchelSalgado-NemanjaVidic-Ramires-JohnTerry-MartinKelly-BarryBannan-WayneHennessey-SimonLappin-LukeYoung
1990,9,Tottenham Hotspur,Wolverhampton Wanderers,D,Yakubu-StevenReid-WesBrown-JohnO'Shea-RafaelvanderVaart-DarrenBent-TonyHibbert-AndyWilkinson-DavidStockdale-HarisVuckic-GrantHanley,SimonCox-DarrenFletcher-GaryGardner-ChrisBairdOwn-NeilTaylor-RyanShotton-MichaelCarrick-DavidEdwards-DarronGibson-RioFerdinand-NeilTaylorOwn
1990,9,Newcastle United,Manchester United,L,LeonBritton-KevinDoyleOwn-JonathanWaltersPen.Scored-NigeldeJong-BenWatsonPen.Scored-LeeCattermole-PaddyKenny-DeclanRudd-ScottSinclairPen.Scored-RobertHuth-LeonOsman,MohamedDiamé-LuisAntonioValencia-LeightonBainesPen.Scored-JoséBosingwa-BranislavIvanovic-KieranGibbs-GlennWhelan-CraigDawson-LandonDonovan-GaryCaldwellOwn-BryanRuiz
1990,9,West Bromwich Albion,Bolton Wanderers,W,GrahamDorrans-MicahRichards-RichardDunne-AndersLindegaard-StephenKelly-DavidDunn-SalomonKalou-WilliamGallas-SimonVukcevic-JamieMackie-MatthewConnolly,MatthewEtherington-RossTurnbull-KyleNaughton-JohnArneRiise-EricLichaj-JoeAllen-MartinOlsson-PeterCrouch-LeroyLita-JamesMcCarthy-StéphaneSessegnon
1990,9,Manchester City,Arsenal,L,ConnorWickham-StevenFletcher-RyanTaylor-DirkKuyt-StephenDobbie-SimonMignolet-GrantHolt-GarethBale-JohanDjourou-AnthonyPilkington-VedranCorluka,KieranRichardson-DannyHigginbotham-MarioBalotelli-DJCampbell-NikoKranjcar-MarouaneChamakh-JonathanWoodgate-AndrewJohnson-SéamusColeman-DavidWheater-FlorentMalouda
1990,9,Stoke City,Queens Park Rangers,L,TayeTaiwo-BobbyZamoraPen.Scored-MikelArteta-MaynorFigueroa-MortenGamstPedersen-JonjoShelvey-JaySpearing-JamesMorrison-ScottDann-PhilNeville-ChrisBaird,AaronLennon-AhmedElMohamady-CarlosCuellar-EmmanuelFrimpong-BradGuzan-NathanBaker-LeonBest-ShaunWright-TheoWalcott-JermaineBeckford-YayaTouré
1990,9,Aston Villa,Everton,W,WayneRoutledge-DavidGoodwillie-DidierDrogba-Marc-RussellMartin-NathanDelfouneso-GaryCahill-JermaineJenas-ChristopherSamba-ClintHill-WojciechSzczesny,NikicaJelavicPen.Scored-VictorMoses-SylvainDistin-TommySmith-AngelRangel-ZakWhitbread-ChristopheBerra-SylvanEbanks-ChrisMartin-PabloZabaleta-CheickTioté
1990,9,Blackburn Rovers,Sunderland,W,MarkSchwarzer-GrantHoltPen.Scored-StevenPienaar-ChrisHerd-KemyAgustien-JasonLowe-JohnRuddy-Nani-DavidFox-Sandro-EdinDzeko,FabricioColoccini-DimitarBerbatovPen.Scored-GabrielAgbonlahor-AdelTaarabt-ShaneDuffy-JoshMcEachran-FrancisCoquelin-DaviddeGea-ThomasSørensen-Chamberlain-CharlieAdamOwn
1990,9,Chelsea,Fulham,D,MartonFülöp-SebastiánCoates-TitusBramble-RonaldZubar-RicardoGardner-WilsonPalacios-CarlJenkinson-YohanCabaye-StephenWarnockOwn-LucasLeiva-JohnHeitinga,AaronRamsey-NikicaJelavic-SebastianLarsson-CraigGardner-BenFoster-GeorgeElokobi-CraigBellamy-AlexandreSong-AdamBogdan-MichaelTurner-SamHutchinson
1990,9,Liverpool,Swansea City,W,MauroFormica-TimKrul-AliAlHabsi-RitchiedeLaet-AntolínAlcaraz-SomenTchoyi-Piscu-DannyGabbidonOwn-SebastienBassong-MagayeGueye-PhilJones,Rafael-CraigGordon-StephenHunt-DjibrilCissé-PaulRobinson-BacarySagna-ConorSammon-Alex-StiliyanPetrov-SergioAgüeroPen.Scored-PetrCech
1990,9,Wigan Athletic,Norwich City,W,ArmandTraore-WayneRooneyPen.Scored-RobbieKeane-JuanMata-YounesKaboul-TomCleverley-BredeHangeland-PhilBardsley-DavideSanton-MarkDavies-KevinDavies,Ramires-KoloTouré-MarcWilson-SamRicketts-AndreaOrlandi-MartinKelly-DavidN'Gog-BarryBannan-BillyJones-ShaneLong-DavidSilva
1990,10,Manchester United,Tottenham Hotspur,W,CharlieAdam-ZdenekGrygera-MohamedDiamé-JonFlanagan-PatrickvanAanholt-DannyMurphyPen.Scored-LeightonBainesPen.Scored-CraigDawson-MichaelKightly-GlennWhelan-StevenTaylor,DenisStracqualursi-HarisVuckic-StevenGerrard-StephenWard-LeightonBaines-RafaelvanderVaart-BradleyJohnson-GrantHanley-GarethMcAuley-KeirenWestwood-HeidarHelguson
1990,10,Bolton Wanderers,Wolverhampton Wanderers,W,JohnArneRiise-OriolRomeu-MartinOlsson-LaurentKoscielny-ShaunMaloney-NedumOnuoha-NenadMilijas-TimReam-GarryMonk-RossTurnbull-GrétarSteinsson,NeilTaylor-DarronGibson-ChrisEagles-RyanShotton-KevinFoley-NeilTaylorOwn-Blake-KevinDoyle-FrankLampardPen.Scored-GaryGardner-RioFerdinand
1990,10,Arsenal,Newcastle United,D,MartinSkrtelOwn-YakubuPen.Scored-SéamusColeman-JazzRichards-MarioBalotelli-NikoKranjcar-FlorentMalouda-JonasOlsson-BenWatson-ShayGiven-JonathanWoodgate,KevinDoyleOwn-ShaunDerry-RyanBennett-RichardStearman-VictorAnichebe-DeclanRudd-NigeldeJong-DanielAggerOwn-EmileHeskey-ScottSinclairPen.Scored-MatthewJarvis
1990,10,Queens Park Rangers,West Bromwich Albion,W,JermaineBeckford-ThomasVermaelen-EmmanuelFrimpong-FernandoTorres-CarlosCuellar-LukaModric-BradGuzan-AhmedElMohamady-LeonBest-SteveGohouri-TheoWalcott,ChrisSmalling-RubénRochina-BobbyZamora-JohnObiMikel-MatthewConnolly-JordiGómez-StephenKelly-AndersLindegaard-BradleyOrr-MicahRichards-GrahamDorrans
1990,10,Everton,Manchester City,L,BradFriedel-ChristopheBerra-PabloZabaleta-PeterOdemwingie-CheickTioté-SylvainDistin-SylvanEbanks-RyanBertrand-AnthonyModeste-ChrisMartin-CarlosTevez,AaronHughes-SergioAgüero-VedranCorluka-FitzHall-JohanDjourou-RyanShawcross-MartinSkrtel-AnthonyPilkington-JackColback-BenoitAssou-ConnorWickham
1990,10,Sunderland,Stoke City,D,DimitarBerbatovPen.Scored-JermainDefoe-NicolasAnelka-CharlieAdamOwn-AaronRamseyOwn-LukeMoore-DarrenPratley-DaviddeGea-GabrielAgbonlahor-ThomasSørensen-JodyCraddock,PhilNeville-ChrisBaird-ZoltánGera-AlejandroFaurlin-MikelArteta-LedleyKing-StevenNzonzi-FrankLampard-JamesMorrison-MaynorFigueroa-TayeTaiwo
1990,10,Fulham,Aston Villa,L,HeidarHelgusonPen.Scored-FrancoDiSanto-AlexandreSong-SamHutchinson-DannyGrahamOwn-CharlesN'Zogbia-DavidJones-JonathanWalters-CraigGardner-AndreasWeimann-MichaelTurner,WojciechSzczesny-DamienDuff-JermaineJenas-LuisSuárez-DidierDrogbaPen.Scored-GaryCahill-RomeluLukaku-AdamJohnson-JasonRoberts-SambaDiakité-DidierDrogba
1990,10,Swansea City,Blackburn Rovers,W,MichaelDawson-DannyRose-JayBothroyd-Doni-BacarySagna-FabriceMuamba-MarcAlbrighton-FraizerCampbell-AnthonyForde-Rafael-StiliyanPetrov,ChrisHerd-JamieO'Hara-DavidFox-StevenCaulker-JasonLowe-JohnRuddy-KemyAgustien-RoystonDrenthe-EdinDzeko-FábioAurélio-AndréSantos
1990,10,Norwich City,Chelsea,L,DavidN'Gog-LukeYoung-Ramires-NathanDyer-SimonLappin-WayneHennessey-NemanjaVidic-StefanSavic-SteveSidwell-DavidSilva-MartinKelly,TitusBramble-PhilippeSenderos-LouisSaha-YoussoufMulumbu-EggertJónsson-LucasLeiva-StephenWarnockOwn-Gervinho-PatriceEvra-SebastiánCoates-RobinvanPersie
1990,10,Wigan Athletic,Liverpool,L,YounesKaboul-MichaelEssien-PhilBardsley-MarkDavies-PeterLøvenkrands-RyoMiyaichi-KerimFrei-GaëlClichy-TomCleverley-DedryckBoyata-Ekotto,PhilJones-SotiriosKyrgiakos-DannyGabbidonOwn-RitchiedeLaet-GarethBarry-ÁkosBuzsáky-Piscu-TimKrul-KeithAndrews-DannyGabbidon-MagayeGueye
1990,11,Tottenham Hotspur,Bolton Wanderers,L,RafaelvanderVaart-AndyWilkinson-AshleyYoung-LeightonBaines-HeidarHelguson-GarethMcAuley-StephenWard-DenisStracqualursi-KeirenWestwood-Yakubu-WayneRooney,SimonDavies-LaurentKoscielny-ElliottBennett-KyleNaughton-DannyMurphy-MartinOlsson-SholaAmeobi-NenadMilijas-JoeAllen-TimReam-PeterCrouch
1990,11,Manchester United,Arsenal,L,JoséBosingwa-MarkGower-CraigDawson-BranislavIvanovic-ScottDannOwn-ZdenekGrygera-DannyGraham-HenriqueHilário-DannyMurphyPen.Scored-BryanRuiz-LeightonBainesPen.Scored,BenWatson-DannyHigginbotham-DJCampbell-NikoKranjcar-TuncaySanli-ThomasVermaelenOwn-SéamusColeman-JonathanWoodgate-MarkBunn-FabianDelph-MartinSkrtelOwn
1990,11,Wolverhampton Wanderers,Queens Park Rangers,D,DavidEdwards-Blake-MarcosAlonso-NeilTaylorOwn-DarrenFletcher-ChrisEagles-FrankLampardPen.Scored-AndreyArshavin-SylvainMarveaux-RioFerdinand-NeilTaylor,CarlosCuellar-MarcTierney-LeonBest-EmmersonBoyce-ShaunWright-LukaModric-BradGuzan-AaronLennon-KarlHenry-MarcusOlsson-NicklasBendtner
1990,11,Newcastle United,Everton,L,VictorAnichebe-NigeldeJong-MatthewJarvis-KevinDoyleOwn-EmileHeskey-RyanBennett-RadekCerny-DeclanRudd-PaddyKenny-RichardStearman-MattUpson,AndyCarroll-AngelRangel-JamesMcArthur-ZakWhitbread-Coker-ScottSinclair-PeterOdemwingie-SylvanEbanks-ChristopheBerra-CarlosTevez-MikeWilliamson
1990,11,West Bromwich Albion,Sunderland,W,SimonVukcevic-BobbyZamora-JordiGómez-StephenKelly-BradleyOrr-JermainePennant-SimeonJackson-NigelReo-RichardDunne-DavidDunn-SalomonKalou,DarrenPratley-JodyCraddock-ShaneDuffy-GabrielAgbonlahor-DimitarBerbatovPen.Scored-JoshMcEachran-JamesMcFadden-Chamberlain-AaronRamseyOwn-JamesMilnerPen.Scored-NicolasAnelka
1990,11,Manchester City,Fulham,W,JackColback-AaronHughes-Fabio-ZatKnight-RyanTaylor-ConnorWickham-RyanShawcross-PavelPogrebnyak-VedranCorluka-JamesMilner-DirkKuyt,CharlesN'Zogbia-RogerJohnson-AlexandreSong-PauloFerreira-AaronWilbraham-NikicaJelavic-AdamBogdan-DavidJones-FrancoDiSanto-LeonBarnett-JonathanWalters
1990,11,Stoke City,Swansea City,L,ScottDann-AlanHutton-MikelArteta-JonjoShelvey-AdamDrury-PhilNeville-JoséEnrique-ClintDempsey-JaySpearing-ChrisBaird-AlejandroFaurlin,CraigGordon-AntoineFortuné-DembaBa-AnthonyForde-FabriceMuamba-MarcAlbrighton-Alex-DannyGrahamPen.Scored-MichaelDawson-Rafael-Doni
1990,11,Aston Villa,Norwich City,W,JermaineJenas-DidierDrogbaPen.Scored-DavidGoodwillie-DamienDuff-Marc-JeanBeausejour-StephenHuntPen.Scored-JasonRoberts-JackRodwell-NathanDelfouneso-PepeReina,Ramires-NathanDyer-TonyHibbertOwn-SimonLappin-StefanSavic-SteveSidwell-ShaneLong-CiaranClark-EmmanuelAdebayor-MíchelSalgado-DavidN'Gog
1990,11,Blackburn Rovers,Wigan Athletic,W,Sandro-GrantHoltPen.Scored-ChrisHerd-StevenPienaar-JohnRuddy-StevenCaulker-DiniyarBilyaletdinov-DanielSturridge-GonzaloJara-Nani-MichelVorm,PeterLøvenkrands-ArmandTraore-TimCahill-PhilBardsley-MichaelEssien-BrettEmerton-YounesKaboul-MarioBalotelliPen.Scored-WayneRooneyPen.Scored-RyoMiyaichi-KerimFrei
1990,11,Chelsea,Liverpool,W,WilsonPalacios-JoeHart-PeterCrouchOwn-JoeyBarton-PaulScharner-MartonFülöp-LouisSaha-MaxiRodríguez-AntonFerdinand-YoussoufMulumbu-RadosavPetrovic,MagayeGueye-AliAlHabsi-PhilJones-MauroFormica-JussiJääskeläinen-DeanWhitehead-Phillips-ÁkosBuzsáky-SebastienBassong-DorusdeVries-KeithAndrews
1990,12,Arsenal,Tottenham Hotspur,W,DJCampbell-FlorentMalouda-SteveMorison-SéamusColeman-JonathanWoodgate-DavidWheater-JonasOlsson-TuncaySanli-FabianDelph-YakubuPen.Scored-NikoKranjcar,AshleyYoung-MatthewKilgallon-ParkJi-TonyHibbert-HeidarHelguson-WesBrown-HarisVuckic-AndyWilkinson-DavidStockdale-BradleyJohnson-StephenWard
1990,12,Queens Park Rangers,Bolton Wanderers,L,DannyGuthrie-GaryCaldwell-CarlosCuellar-ScottParker-DavidVaughan-RonnieStam-MarcusOlsson-ThomasVermaelen-FernandoTorres-AaronLennon-LukaModric,JamesMcCarthy-JoeAllen-TimReam-OriolRomeu-JeromeThomas-EricLichaj-NenadMilijas-MartinOlsson-NedumOnuoha-SimonDavies-GrétarSteinsson
1990,12,Everton,Manchester United,W,AndyCarroll-MikeWilliamson-PeterOdemwingie-PabloZabaleta-CheickTioté-ChristopheBerra-GaëlGivet-JamesMcArthur-JoleonLescott-CarlosTevez-VictorMoses,StevenReidOwn-LeightonBainesPen.Scored-MarkGower-HenriqueHilário-ApostolosVellios-StevenTaylor-BranislavIvanovic-MichaelKightly-BryanRuiz-MohamedDiamé-DannyMurphyPen.Scored
1990,12,Sunderland,Wolverhampton Wanderers,W,YossiBenayoun-NicolasAnelka-DannyWelbeck-JermainDefoe-DarrenPratley-JoeRiley-FrancisCoquelin-JamesMilnerPen.Scored-DimitarBerbatovPen.Scored-JamesMcFadden-JoshMcEachran,KevinFoley-MarcosAlonso-MichaelCarrick-SimonCox-GylfiSigurdsson-DarronGibson-DavidEdwards-DarrenFletcher-NeilTaylor-KenwyneJones-GaryGardner
1990,12,Fulham,Newcastle United,L,JonathanWalters-AndrewSurman-FrancoDiSanto-AdamBogdan-BenFoster-GabrielObertan-MichaelTurner-DannyGrahamOwn-AndreasWeimann-CraigGardner-AaronRamsey,RobertHuth-DanielAggerOwn-AsmirBegovic-RyanBennett-LeonBritton-PaddyKenny-KevinDoyleOwn-JamesMcClean-MattUpson-RoryDelap-NigeldeJong
1990,12,Swansea City,West Bromwich Albion,W,FabriceMuamba-StiliyanPetrov-DannyGrahamPen.Scored-DavidLuiz-DembaBa-JayBothroyd-MarcAlbrighton-SergioAgüeroPen.Scored-CraigGordon-StephenHunt-DannyRose,NigelReo-WilliamGallas-BobbyZamora-PaulScholes-BradleyOrr-DavidDunn-TomasRosicky-ChrisSmalling-GrahamDorrans-JohnObiMikel-RubénRochina
1990,12,Norwich City,Manchester City,L,JohnTerry-StefanSavic-MíchelSalgado-MarcWilson-Ramires-ShaneLong-NemanjaVidic-BillyJones-DavidSilva-LukeYoung-SteveSidwell,StevenFletcher-AnthonyPilkington-GrantHolt-MartinSkrtel-FitzHall-RyanShawcross-ElliottWard-SimonMignolet-PavelPogrebnyak-JohanDjourou-GarethBale
1990,12,Wigan Athletic,Stoke City,L,WayneRooneyPen.Scored-JuanMata-YounesKaboul-BrettEmerton-TomCleverley-RobbieKeane-GaëlClichy-TimCahill-MichaelEssien-Ekotto-KevinDavies,ClintDempsey-JonjoShelvey-StevenNzonzi-JoséEnrique-MartinPetrovPen.Scored-AdamDrury-LedleyKing-AlanHutton-IvanKlasnic-ChrisBaird-TayeTaiwo
1990,12,Liverpool,Aston Villa,W,SotiriosKyrgiakos-PhilJones-DeanWhitehead-AdamHammill-MauroFormica-TimKrul-DannyGabbidon-VincentKompany-SomenTchoyi-JussiJääskeläinen-HugoRodallega,SambaDiakité-ClintHill-ChristopherSamba-Marc-WojciechSzczesny-AdamJohnson-StephenHuntPen.Scored-JeanBeausejour-JermaineJenas-DamienDuff-AdlèneGuédioura
1990,12,Chelsea,Blackburn Rovers,L,AntonFerdinand-PhilippeSenderos-TitusBramble-SebastiánCoates-JohnHeitinga-YoussoufMulumbu-StephenIreland-EggertJónsson-StephenWarnockOwn-MartonFülöp-PaulScharner,RoystonDrenthe-DiniyarBilyaletdinov-Nani-Anderson-FábioAurélio-StephenWarnock-AndréSantos-Sandro-EdinDzeko-DanielSturridge-DavidFox
1990,13,Tottenham Hotspur,Queens Park Rangers,W,WesBrown-RossBarkley-DavidStockdale-BradleyJohnson-AshleyYoung-StephenWard-ParkJi-HeidarHelguson-RafaelvanderVaart-GarethMcAuley-JonnyHowson,DannyGuthrie-RonnieStam-EmmanuelFrimpong-AaronLennon-CarlosCuellar-TheoWalcott-ScottParker-YayaTouré-MarcTierney-ThomasVermaelen-NathanBaker
1990,13,Arsenal,Everton,W,JordanHenderson-JonásGutiérrez-AndrewJohnson-ThomasVermaelenOwn-SteveMorison-DannyHigginbotham-MarouaneChamakh-YakubuPen.Scored-AsamoahGyan-MartinSkrtelOwn-DJCampbell,Coker-AngelRangel-CarlosTevez-RyanBertrand-VictorMoses-BradFriedel-JoleonLescott-MikeWilliamson-SylvanEbanks-NikicaJelavicPen.Scored-ChrisMartin
1990,13,Bolton Wanderers,Sunderland,W,KyleNaughton-NedumOnuoha-GrétarSteinsson-EricLichaj-JamesMcCarthy-TimReam-StéphaneSessegnon-JohnArneRiise-DannyMurphy-CameronJerome-SholaAmeobi,LukeMoore-ThomasSørensen-AaronRamseyOwn-JoshMcEachran-JamesMilnerPen.Scored-JoeRiley-ShaneDuffy-FabricioColoccini-DaviddeGea-ChicharitoPen.Scored-DarrenPratley
1990,13,Manchester United,Fulham,D,MichaelKightly-DanielAgger-LandonDonovan-MohamedDiamé-LuisAntonioValencia-DannyGraham-ZdenekGrygera-DavidPizarro-CraigDawson-ApostolosVellios-GlennWhelan,NikicaJelavic-CraigGardner-LeonBarnett-MichaelTurner-AlexandreSong-DavidJones-AndrewSurman-SebastianLarsson-PauloFerreira-AdamBogdan-GabrielObertan
1990,13,Wolverhampton Wanderers,Swansea City,L,AlexOxlade-MichaelCarrick-DarrenFletcher-DavidEdwards-KenwyneJones-AndreyArshavin-MarcosAlonso-SylvainMarveaux-GabrielTamas-JonnyEvans-DarronGibson,StephenHunt-DjibrilCissé-SergioAgüeroPen.Scored-DembaBa-PetrCech-PaulRobinson-Rafael-StiliyanPetrov-AnthonyForde-MarcAlbrighton-DavidLuiz
1990,13,Newcastle United,Norwich City,W,RoryDelap-MartinPetrov-DeclanRudd-NigeldeJong-AsmirBegovic-RyanBennett-MatthewJarvis-EmileHeskey-BenWatsonPen.Scored-LeonBritton-RobertHuth,NathanDyer-JohnTerry-GlenJohnson-TonyHibbertOwn-Ramires-CiaranClark-SimonLappin-WayneHennessey-NemanjaVidic-AndreaOrlandi-DavidN'Gog
1990,13,West Bromwich Albion,Wigan Athletic,L,MicahRichards-DannySimpson-Sung-DavidDunn-ChrisSmalling-JamieMackie-JermainePennant-RichardDunne-NigelReo-SalomonKalou-RubénRochina,TimCahill-KevinDavies-WayneRooneyPen.Scored-DavideSanton-MarkDavies-ArmandTraore-GaëlClichy-AleksandarKolarov-RyoMiyaichi-PhilBardsley-PapissDembaCissé
1990,13,Manchester City,Liverpool,L,JamesMilner-RyanTaylor-StevenFletcher-ElliottWard-JamesPerch-MartinSkrtel-MahamadouDiarra-StephenDobbie-PavelPogrebnyak-ConnorWickham-AnthonyPilkington,MarouaneFellaini-DorusdeVries-KyleWalker-KeithAndrews-DannyGabbidonOwn-ÁkosBuzsáky-SomenTchoyi-MauroFormica-AdamHammill-AntolínAlcaraz-Phillips
1990,13,Stoke City,Chelsea,L,ZoltánGera-JaySpearing-MortenGamstPedersen-ChrisBrunt-LedleyKing-MaynorFigueroa-MartinPetrovPen.Scored-IvanKlasnic-RicardoFuller-StevenNzonzi-JoséEnrique,RonaldZubar-RadosavPetrovic-Gervinho-PhilippeSenderos-PeterCrouchOwn-SebastiánCoates-JohnHeitinga-CarlJenkinson-StephenWarnockOwn-LucasLeiva-PaulScharner
1990,13,Aston Villa,Blackburn Rovers,L,DarrenBentPen.Scored-AndrewCrofts-WayneRoutledge-JermaineJenas-DavidGoodwillie-PhilJagielka-SambaDiakité-GaryCahill-NathanDelfouneso-ClintHill-JasonRoberts,DavidFox-WesHoolahan-Nani-AndréSantos-Anderson-RyanGiggs-MichelVorm-KemyAgustien-GonzaloJara-FábioAurélio-EdinDzeko
1990,14,Everton,Tottenham Hotspur,W,JoleonLescott-ChrisMartin-GaëlGivet-JakeLivermore-TommySmith-RyanBertrand-ZakWhitbread-PabloZabaleta-AngelRangel-Coker-CarlosTevez,ParkJi-StephenWard-TonyHibbert-WesBrown-GrantHanley-HarisVuckic-DavidStockdale-JonnyHowson-RafaelvanderVaart-GarethMcAuley-LeightonBaines
1990,14,Sunderland,Queens Park Rangers,W,DavidDavis-JoeRiley-DannyWelbeck-GabrielAgbonlahor-FabricioColoccini-ThomasSørensen-ShaneDuffy-JermainDefoe-ChicharitoPen.Scored-FrancisCoquelin-AaronRamseyOwn,ShaunWright-FernandoTorres-MarcusOlsson-JermaineBeckford-EmmersonBoyce-AshleyWilliams-CarlosCuellar-LukaModric-SteveGohouri-ThomasVermaelen-LeonBest
1990,14,Fulham,Arsenal,W,GabrielObertan-CraigBellamy-NikicaJelavic-AaronRamsey-CharlesN'Zogbia-SebastianLarsson-BenFoster-MichaelTurner-JonathanWalters-DannyGrahamOwn-AndrewSurman,JazzRichards-FlorentMalouda-AndrewJohnson-MartinSkrtelOwn-DJCampbell-KieranRichardson-YakubuPen.Scored-BenWatson-MarioBalotelli-MarouaneChamakh-DavidWheater
1990,14,Swansea City,Bolton Wanderers,W,FabriceMuamba-AntoineFortuné-LiamRidgewell-SergioAgüeroPen.Scored-Alex-StephenHunt-JayBothroyd-MarcAlbrighton-WayneBridge-MichaelDawson-CraigGordon,ElliottBennett-GrétarSteinsson-JohnArneRiise-DannyMurphy-LeroyLita-EricLichaj-PeterCrouch-NenadMilijas-JoeAllen-NedumOnuoha-GarryMonk
